what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1341767517131
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1341767518101
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1341767518619
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1341767519822
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1341767521235
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1341767523748
started,bundle,org.eclipse.jdt.debug,3.6.1.v20100715_r361,"org.eclipse.jdt.debug",1341767535463
started,bundle,org.eclipse.jdt.debug.ui,3.5.0.v20100602-0830,"org.eclipse.jdt.debug.ui",1341767535508
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1341767535518
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1341767542584
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1341767544181
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1341767550728
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1341767551975
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1341767559716
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.delete",1341767559748
closed,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1341767559813
started,bundle,org.eclipse.mylyn.java.tasks,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.java.tasks",1341767571955
activated,editor,org.eclipse.wst.html.ui,1.0.502.v201009010342,"org.eclipse.wst.html.core.htmlsource.source",1341767573278
opened,editor,org.eclipse.jst.jsp.ui,1.1.501.v201008232032,"org.eclipse.jst.jsp.core.jspsource.source",1341767573362
activated,editor,org.eclipse.jst.jsp.ui,1.1.501.v201008232032,"org.eclipse.jst.jsp.core.jspsource.source",1341767573408
closed,editor,org.eclipse.wst.html.ui,1.0.502.v201009010342,"org.eclipse.wst.html.core.htmlsource.source",1341767573408
opened,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1341767574520
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1341767574589
activated,editor,org.eclipse.jst.jsp.ui,1.1.501.v201008232032,"org.eclipse.jst.jsp.core.jspsource.source",1341767577286
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1341767584234
activated,editor,org.eclipse.jst.jsp.ui,1.1.501.v201008232032,"org.eclipse.jst.jsp.core.jspsource.source",1341767596435
closed,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1341767596436
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1341767598135
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1341767599112
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1341767600537
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.delete",1341767600568
activated,editor,org.eclipse.jst.jsp.ui,1.1.501.v201008232032,"org.eclipse.jst.jsp.core.jspsource.source",1341767602355
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1341767606380
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1341767608688
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1341767613561
activated,editor,org.eclipse.jst.jsp.ui,1.1.501.v201008232032,"org.eclipse.jst.jsp.core.jspsource.source",1341767614885
started,bundle,org.eclipse.wst.xsl.exslt.core,1.0.0.v201005240426,"org.eclipse.wst.xsl.exslt.core",1341767616764
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1341767617239
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1341767619038
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1341767621713
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1341767625653
opened,editor,org.eclipse.jst.jsp.ui,1.1.501.v201008232032,"org.eclipse.jst.jsp.core.jspsource.source",1341767625705
activated,editor,org.eclipse.jst.jsp.ui,1.1.501.v201008232032,"org.eclipse.jst.jsp.core.jspsource.source",1341767625725
activated,editor,org.eclipse.jst.jsp.ui,1.1.501.v201008232032,"org.eclipse.jst.jsp.core.jspsource.source",1341767627548
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1341767637654
activated,editor,org.eclipse.jst.jsp.ui,1.1.501.v201008232032,"org.eclipse.jst.jsp.core.jspsource.source",1341767645546
started,bundle,org.eclipse.jst.jsf.facelet.core,1.0.1.v20100712,"org.eclipse.jst.jsf.facelet.core",1341767649009
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1341767652021
activated,editor,org.eclipse.jst.jsp.ui,1.1.501.v201008232032,"org.eclipse.jst.jsp.core.jspsource.source",1341767652833
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1341767659975
activated,editor,org.eclipse.jst.jsp.ui,1.1.501.v201008232032,"org.eclipse.jst.jsp.core.jspsource.source",1341767660137
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1341767669031
opened,editor,org.eclipse.jst.jsp.ui,1.1.501.v201008232032,"org.eclipse.jst.jsp.core.jspsource.source",1341767669233
activated,editor,org.eclipse.jst.jsp.ui,1.1.501.v201008232032,"org.eclipse.jst.jsp.core.jspsource.source",1341767669259
activated,editor,org.eclipse.jst.jsp.ui,1.1.501.v201008232032,"org.eclipse.jst.jsp.core.jspsource.source",1341767678156
closed,editor,org.eclipse.jst.jsp.ui,1.1.501.v201008232032,"org.eclipse.jst.jsp.core.jspsource.source",1341767678156
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1341767679599
opened,editor,org.eclipse.jst.jsp.ui,1.1.501.v201008232032,"org.eclipse.jst.jsp.core.jspsource.source",1341767680121
activated,editor,org.eclipse.jst.jsp.ui,1.1.501.v201008232032,"org.eclipse.jst.jsp.core.jspsource.source",1341767680146
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1341767695803
activated,editor,org.eclipse.jst.jsp.ui,1.1.501.v201008232032,"org.eclipse.jst.jsp.core.jspsource.source",1341767696889
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1341767698917
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1341767707999
activated,editor,org.eclipse.jst.jsp.ui,1.1.501.v201008232032,"org.eclipse.jst.jsp.core.jspsource.source",1341767710361
activated,editor,org.eclipse.jst.jsp.ui,1.1.501.v201008232032,"org.eclipse.jst.jsp.core.jspsource.source",1341767724506
activated,editor,org.eclipse.jst.jsp.ui,1.1.501.v201008232032,"org.eclipse.jst.jsp.core.jspsource.source",1341767726145
activated,editor,org.eclipse.jst.jsp.ui,1.1.501.v201008232032,"org.eclipse.jst.jsp.core.jspsource.source",1341767730793
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1341767733803
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1341767734763
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1341767734950
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1341767744519
activated,editor,org.eclipse.jst.jsp.ui,1.1.501.v201008232032,"org.eclipse.jst.jsp.core.jspsource.source",1341767745075
activated,editor,org.eclipse.jst.jsp.ui,1.1.501.v201008232032,"org.eclipse.jst.jsp.core.jspsource.source",1341767746873
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1341767749027
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1341767750334
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1341767750884
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1341767760367
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1341767781844
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1341767783752
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1341767788410
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1341767791015
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1341767793277
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1341767794214
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1341767795250
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1341767800887
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1341767812514
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1341767821051
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1341767822610
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1341767842215
error,log,,,"File not found: '/baktestdemoWeb/__2F_baktestdemoWeb_2F_WebContent_2F_ViewTransactionHistory_2E_jsp.java'",1341767850200
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1341767850953
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1341767852334
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1341767861678
activated,editor,org.eclipse.jst.jsp.ui,1.1.501.v201008232032,"org.eclipse.jst.jsp.core.jspsource.source",1341767886194
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1341767899971
activated,editor,org.eclipse.jst.jsp.ui,1.1.501.v201008232032,"org.eclipse.jst.jsp.core.jspsource.source",1341767900682
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1341767902522
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1341767903251
activated,editor,org.eclipse.jst.jsp.ui,1.1.501.v201008232032,"org.eclipse.jst.jsp.core.jspsource.source",1341767923577
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1341767931356
activated,editor,org.eclipse.jst.jsp.ui,1.1.501.v201008232032,"org.eclipse.jst.jsp.core.jspsource.source",1341767934865
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1341767936589
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1341767938744
activated,editor,org.eclipse.jst.jsp.ui,1.1.501.v201008232032,"org.eclipse.jst.jsp.core.jspsource.source",1341767942018
activated,editor,org.eclipse.jst.jsp.ui,1.1.501.v201008232032,"org.eclipse.jst.jsp.core.jspsource.source",1341767947073
activated,editor,org.eclipse.jst.jsp.ui,1.1.501.v201008232032,"org.eclipse.jst.jsp.core.jspsource.source",1341767949074
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1341767956694
activated,editor,org.eclipse.jst.jsp.ui,1.1.501.v201008232032,"org.eclipse.jst.jsp.core.jspsource.source",1341767957785
activated,editor,org.eclipse.jst.jsp.ui,1.1.501.v201008232032,"org.eclipse.jst.jsp.core.jspsource.source",1341767961034
activated,editor,org.eclipse.jst.jsp.ui,1.1.501.v201008232032,"org.eclipse.jst.jsp.core.jspsource.source",1341767963331
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1341767964603
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1341767965278
activated,editor,org.eclipse.jst.jsp.ui,1.1.501.v201008232032,"org.eclipse.jst.jsp.core.jspsource.source",1341767969314
activated,editor,org.eclipse.jst.jsp.ui,1.1.501.v201008232032,"org.eclipse.jst.jsp.core.jspsource.source",1341767982809
activated,editor,org.eclipse.jst.jsp.ui,1.1.501.v201008232032,"org.eclipse.jst.jsp.core.jspsource.source",1341767984880
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1341767995979
activated,editor,org.eclipse.jst.jsp.ui,1.1.501.v201008232032,"org.eclipse.jst.jsp.core.jspsource.source",1341767997098
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1341768005447
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1341768008067
activated,editor,org.eclipse.jst.jsp.ui,1.1.501.v201008232032,"org.eclipse.jst.jsp.core.jspsource.source",1341768009018
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1341768021291
activated,editor,org.eclipse.jst.jsp.ui,1.1.501.v201008232032,"org.eclipse.jst.jsp.core.jspsource.source",1341768022194
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1341768024203
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1341768065738
activated,editor,org.eclipse.jst.jsp.ui,1.1.501.v201008232032,"org.eclipse.jst.jsp.core.jspsource.source",1341768069068
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1341768082396
activated,editor,org.eclipse.jst.jsp.ui,1.1.501.v201008232032,"org.eclipse.jst.jsp.core.jspsource.source",1341768083442
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1341768087521
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1341768105160
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1341768118442
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1341768138313
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.undo",1341768147721
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.undo",1341768148819
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1341768153637
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1341768188599
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1341768194417
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1341768195406
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1341768196061
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1341768203831
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1341768212667
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1341768213895
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1341768250883
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1341768261494
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1341768265929
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1341768268075
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1341768271327
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1341768291612
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1341768293999
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1341768301771
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1341768303920
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1341768305396
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1341768307463
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1341768318613
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1341768319679
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1341768329915
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1341768334415
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1341768344935
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1341768357370
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1341768410791
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1341768432150
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1341768433143
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1341768442145
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1341768458760
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1341768463123
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1341768470191
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1341768475987
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1341768477179
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1341768492978
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1341768498692
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1341768502960
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1341768507061
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1341768508570
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1341768510415
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1341768517304
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1341768522491
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1341768523596
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1341768527147
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1341768531431
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1341768536260
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1341768537427
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1341768546468
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1341768576808
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1341768586178
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1341768637348
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1341768654077
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1341768667912
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1341768693934
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1341768694718
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1341768695492
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1341768697536
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1341768732408
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1341768746235
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1341768789095
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1341768835735
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1341768902936
activated,editor,org.eclipse.jst.jsp.ui,1.1.501.v201008232032,"org.eclipse.jst.jsp.core.jspsource.source",1341768911388
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1341768924014
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.undo",1341768933100
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1341768934528
activated,editor,org.eclipse.jst.jsp.ui,1.1.501.v201008232032,"org.eclipse.jst.jsp.core.jspsource.source",1341768937366
activated,editor,org.eclipse.jst.jsp.ui,1.1.501.v201008232032,"org.eclipse.jst.jsp.core.jspsource.source",1341768940973
activated,editor,org.eclipse.jst.jsp.ui,1.1.501.v201008232032,"org.eclipse.jst.jsp.core.jspsource.source",1341768942539
activated,editor,org.eclipse.jst.jsp.ui,1.1.501.v201008232032,"org.eclipse.jst.jsp.core.jspsource.source",1341768943886
closed,editor,org.eclipse.jst.jsp.ui,1.1.501.v201008232032,"org.eclipse.jst.jsp.core.jspsource.source",1341768943886
activated,editor,org.eclipse.jst.jsp.ui,1.1.501.v201008232032,"org.eclipse.jst.jsp.core.jspsource.source",1341768945307
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1341768947112
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1341768950160
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1341768952256
executed,command,org.eclipse.wst.server.ui,1.1.205.v20100908,"org.eclipse.wst.server.launchShortcut.run",1341768952307
started,bundle,org.eclipse.ant.launching,1.0.0.v20100427,"org.eclipse.ant.launching",1341768952597
started,bundle,org.eclipse.core.externaltools,1.0.1.v20100831_r361,"org.eclipse.core.externaltools",1341768952603
started,bundle,org.eclipse.ant.core,3.2.200.v20100427,"org.eclipse.ant.core",1341768952690
started,bundle,org.eclipse.ant.ui,3.5.0.v20100427,"org.eclipse.ant.ui",1341768952956
