what,kind,bundleId,bundleVersion,description,time
java.specification.version,sysinfo,,,"1.6",1341574903426
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1341574903426
java.version,sysinfo,,,"1.6.0_20",1341574903426
java.vm.info,sysinfo,,,"mixed mode, sharing",1341574903426
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1341574903426
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1341574903426
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1341574903426
java.vm.specification.version,sysinfo,,,"1.0",1341574903426
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1341574903426
java.vm.version,sysinfo,,,"16.3-b01",1341574903426
started,bundle,org.eclipse.jst.ws.jaxws.dom.integration,1.0.0.v201004171919,"org.eclipse.jst.ws.jaxws.dom.integration",1341574904705
started,bundle,org.eclipse.jst.ws.jaxws.dom.ui,1.0.0.v201004171919,"org.eclipse.jst.ws.jaxws.dom.ui",1341574904705
started,bundle,org.eclipse.jst.servlet.ui,1.1.402.v201008261918,"org.eclipse.jst.servlet.ui",1341574904721
started,bundle,org.eclipse.jdt.apt.core,3.3.401.R36_v20100727-0110,"org.eclipse.jdt.apt.core",1341574905236
started,bundle,org.eclipse.jdt.apt.pluggable.core,1.0.301.R36_v20100727-0110,"org.eclipse.jdt.apt.pluggable.core",1341574905236
started,bundle,org.eclipse.wst.dtd.core,1.1.400.v201004290328,"org.eclipse.wst.dtd.core",1341574905345
started,bundle,org.eclipse.wst.sse.ui,1.2.2.v201008232126,"org.eclipse.wst.sse.ui",1341574905345
started,bundle,org.eclipse.wst.html.ui,1.0.502.v201009010342,"org.eclipse.wst.html.ui",1341574905345
started,bundle,org.eclipse.wst.sse.core,1.1.502.v201008311901,"org.eclipse.wst.sse.core",1341574905360
started,bundle,org.eclipse.jst.jsf.common,1.2.1.v20100827,"org.eclipse.jst.jsf.common",1341574905360
started,bundle,org.eclipse.jst.jsf.core,1.3.2.v20100906,"org.eclipse.jst.jsf.core",1341574905360
started,bundle,org.eclipse.jst.jsp.core,1.2.302.v201008251735,"org.eclipse.jst.jsp.core",1341574905392
started,bundle,org.eclipse.wst.wsdl.validation,1.1.501.v201004201506,"org.eclipse.wst.wsdl.validation",1341574905423
started,bundle,org.eclipse.wst.xsd.core,1.1.502.v201008201521,"org.eclipse.wst.xsd.core",1341574905423
started,bundle,org.eclipse.wst.xsl.core,1.1.0.v201004290328,"org.eclipse.wst.xsl.core",1341574905438
started,bundle,org.eclipse.wst.wsi.ui,1.0.501.v201004201506,"org.eclipse.wst.wsi.ui",1341574905438
started,bundle,org.eclipse.xsd,2.6.0.v20100914-1218,"org.eclipse.xsd",1341574915844
started,bundle,org.eclipse.pde.core,3.6.1.v20100902_r361,"org.eclipse.pde.core",1341574920430
started,bundle,org.eclipse.ltk.core.refactoring,3.5.100.v20100526-0800,"org.eclipse.ltk.core.refactoring",1341574991286
started,bundle,org.eclipse.ltk.ui.refactoring,3.5.0.v20100526-0800,"org.eclipse.ltk.ui.refactoring",1341574992144
started,bundle,org.eclipse.compare.core,3.5.100.I20100526-0800,"org.eclipse.compare.core",1341574992238
opened,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1341574992285
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1341574992394
started,bundle,org.eclipse.core.variables,3.2.400.v20100505,"org.eclipse.core.variables",1341574992940
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1341574997838
closed,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1341574997838
opened,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1341575003080
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1341575003111
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1341575012908
closed,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1341575012908
started,bundle,org.eclipse.wst.ws.service.policy.ui,1.0.202.v201004211732,"org.eclipse.wst.ws.service.policy.ui",1341575015264
started,bundle,org.eclipse.wst.ws.service.policy,1.0.203.v201004211732,"org.eclipse.wst.ws.service.policy",1341575015264
started,bundle,org.eclipse.wst.command.env,1.0.409.v201004211805,"org.eclipse.wst.command.env",1341575015279
started,bundle,org.eclipse.wst.ws,1.1.203.v201004211805,"org.eclipse.wst.ws",1341575015279
started,bundle,org.eclipse.compare,3.5.100.I20100526-0800,"org.eclipse.compare",1341575015357
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1341575016512
started,bundle,org.eclipse.wst.common.modulecore.ui,1.0.2.v201009010400,"org.eclipse.wst.common.modulecore.ui",1341575017697
started,bundle,org.eclipse.jst.common.ui,1.0.2.v201009080200,"org.eclipse.jst.common.ui",1341575017729
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1341575032206
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.properties",1341575032206
opened,view,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.views.AllMarkersView",1341575033906
activated,view,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.views.AllMarkersView",1341575033937
opened,view,org.eclipse.ui.views,3.5.0.I20100527-0800,"org.eclipse.ui.views.PropertySheet",1341575034561
activated,view,org.eclipse.ui.views,3.5.0.I20100527-0800,"org.eclipse.ui.views.PropertySheet",1341575034577
activated,view,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.views.AllMarkersView",1341575035185
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1341575055528
started,bundle,org.eclipse.ui.views.properties.tabbed,3.5.100.I20100509-0800,"org.eclipse.ui.views.properties.tabbed",1341575055528
activated,view,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.views.AllMarkersView",1341575058570
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1341575061674
started,bundle,org.eclipse.wst.xml.ui,1.1.102.v201008251905,"org.eclipse.wst.xml.ui",1341575123155
started,bundle,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui",1341575123607
started,bundle,org.eclipse.wst.common.uriresolver,1.1.401.v201004280700,"org.eclipse.wst.common.uriresolver",1341575123638
started,bundle,org.eclipse.wst.xsl.exslt.core,1.0.0.v201005240426,"org.eclipse.wst.xsl.exslt.core",1341575123747
started,bundle,org.eclipse.jst.jsp.ui,1.1.501.v201008232032,"org.eclipse.jst.jsp.ui",1341575123763
started,bundle,org.eclipse.wst.dtd.ui,1.0.500.v201004290328,"org.eclipse.wst.dtd.ui",1341575123872
started,bundle,org.eclipse.wst.internet.cache,1.0.400.v201004280700,"org.eclipse.wst.internet.cache",1341575123872
started,bundle,org.eclipse.wst.xsl.ui,1.1.1.v201009091745,"org.eclipse.wst.xsl.ui",1341575123903
opened,editor,org.eclipse.wst.xml.ui,1.1.102.v201008251905,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1341575123935
activated,editor,org.eclipse.wst.xml.ui,1.1.102.v201008251905,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1341575124543
activated,view,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.views.AllMarkersView",1341575219501
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1341575225086
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1341575225117
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1341575225180
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1341575276411
executed,command,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.jdt.ui.edit.text.java.correction.assist.proposals",1341575276426
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1341575279796
started,bundle,org.eclipse.wst.html.core,1.1.402.v201008311901,"org.eclipse.wst.html.core",1341575279983
started,bundle,org.eclipse.wst.css.core,1.1.401.v201008161749,"org.eclipse.wst.css.core",1341575279999
started,bundle,org.eclipse.wst.jsdt.web.ui,1.0.302.v201009091745,"org.eclipse.wst.jsdt.web.ui",1341575280420
started,bundle,org.eclipse.wst.jsdt.web.core,1.0.302.v201009091745,"org.eclipse.wst.jsdt.web.core",1341575280436
started,bundle,org.eclipse.jst.jsf.facelet.ui,1.0.0.v20100602,"org.eclipse.jst.jsf.facelet.ui",1341575280467
started,bundle,org.eclipse.jst.jsf.ui,1.3.1.v20100906,"org.eclipse.jst.jsf.ui",1341575280467
started,bundle,org.eclipse.wst.css.ui,1.0.501.v201008232042,"org.eclipse.wst.css.ui",1341575280467
opened,editor,org.eclipse.wst.html.ui,1.0.502.v201009010342,"org.eclipse.wst.html.core.htmlsource.source",1341575280529
activated,editor,org.eclipse.wst.html.ui,1.0.502.v201009010342,"org.eclipse.wst.html.core.htmlsource.source",1341575280592
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1341575283056
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1341575285350
executed,command,org.eclipse.wst.server.ui,1.1.205.v20100908,"org.eclipse.wst.server.launchShortcut.run",1341575285381
opened,view,org.eclipse.wst.server.ui,1.1.205.v20100908,"org.eclipse.wst.server.ui.ServersView",1341575285396
started,bundle,org.eclipse.ant.launching,1.0.0.v20100427,"org.eclipse.ant.launching",1341575285693
started,bundle,org.eclipse.core.externaltools,1.0.1.v20100831_r361,"org.eclipse.core.externaltools",1341575285693
started,bundle,org.eclipse.ant.core,3.2.200.v20100427,"org.eclipse.ant.core",1341575285724
started,bundle,org.eclipse.jdt.debug,3.6.1.v20100715_r361,"org.eclipse.jdt.debug",1341575285942
started,bundle,org.eclipse.ant.ui,3.5.0.v20100427,"org.eclipse.ant.ui",1341575285974
started,bundle,org.eclipse.jdt.debug.ui,3.5.0.v20100602-0830,"org.eclipse.jdt.debug.ui",1341575286036
opened,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1341575286629
started,bundle,org.eclipse.ui.browser,3.3.0.v20100517,"org.eclipse.ui.browser",1341575308159
opened,editor,org.eclipse.ui.browser,3.3.0.v20100517,"org.eclipse.ui.browser.editor",1341575308378
activated,editor,org.eclipse.ui.browser,3.3.0.v20100517,"org.eclipse.ui.browser.editor",1341575308409
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1341575339340
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1341575458376
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1341575551917
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1341575643946
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1341575650906
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1341575655898
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1341575667037
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1341575676849
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1341575683948
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1341575689111
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1341575692746
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1341575696584
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1341575698674
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1341575703417
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1341575704462
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1341575706599
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1341575710327
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1341575713947
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1341575715975
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1341575717784
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1341575739845
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1341575781854
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1341575790796
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1341575791560
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1341575793806
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1341575798237
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1341575803775
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1341575806333
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1341575810577
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1341575814929
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1341575817721
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1341575820046
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1341575824102
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1341575826879
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1341575828376
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1341575830217
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1341575830841
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1341575832230
activated,editor,org.eclipse.wst.html.ui,1.0.502.v201009010342,"org.eclipse.wst.html.core.htmlsource.source",1341575868939
activated,editor,org.eclipse.wst.xml.ui,1.1.102.v201008251905,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1341575871326
