what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1341758892135
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1341758893397
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1341758894721
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1341758895077
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1341758924272
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1341758925993
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1341758928847
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1341758929389
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1341758930109
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1341758931293
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1341758933192
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1341758933486
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1341760164360
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1341760171995
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1341760175696
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1341760184299
opened,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1341760186079
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1341760186105
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1341760188159
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1341760189247
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1341760190182
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1341760240566
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1341760247985
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1341760250091
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1341760272197
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1341760275795
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1341760299574
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1341760314658
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1341760320274
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1341760323033
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1341760328624
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1341760340362
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1341760341360
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1341760342471
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1341760344503
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1341760346040
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1341760411383
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1341760414111
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1341760442223
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1341760454452
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1341760461016
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1341760472940
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1341760501398
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1341760505643
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1341760506954
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1341760507832
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1341760508294
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1341760508733
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1341760517053
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1341760533452
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1341760535086
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1341760538359
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1341760561739
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1341760610187
opened,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1341760610420
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1341760610436
started,bundle,org.eclipse.compare,3.5.100.I20100526-0800,"org.eclipse.compare",1341760617782
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1341760619473
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1341760620522
closed,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1341760620522
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1341760622262
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1341760625214
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1341760633241
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1341760636261
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1341760646927
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1341760649376
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1341760666593
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1341760679230
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1341760683544
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1341760721837
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1341760730595
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1341760751936
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1341760783649
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1341760786323
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1341760801653
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1341760817126
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1341760818569
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1341760822098
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1341760826385
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1341760828383
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1341760831278
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1341760835975
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1341760837295
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1341760849143
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1341760858046
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1341760862415
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1341760878974
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1341760911437
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1341760926346
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1341760933347
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1341760942495
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1341760955933
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1341760959255
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1341760960542
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.delete",1341760998179
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1341761005615
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1341761029711
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1341761080797
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1341761082158
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1341761092220
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1341761133362
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1341761134706
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1341761209117
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1341761210602
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1341761234858
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1341761239969
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1341761247607
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1341761249746
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1341761261346
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1341761286367
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1341761290239
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1341761293878
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1341761319409
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1341761340895
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1341761357254
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1341761357413
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1341761403701
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1341761410048
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1341761427918
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1341761428423
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1341761430207
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1341761431470
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1341761432246
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1341761433026
closed,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1341761433026
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1341761434464
closed,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1341761434464
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1341761435387
closed,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1341761435387
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1341761440984
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1341761461153
started,bundle,org.eclipse.pde.core,3.6.1.v20100902_r361,"org.eclipse.pde.core",1341761828136
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1341761832042
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1341761834377
executed,command,org.eclipse.wst.server.ui,1.1.205.v20100908,"org.eclipse.wst.server.launchShortcut.run",1341761834441
opened,view,org.eclipse.wst.server.ui,1.1.205.v20100908,"org.eclipse.wst.server.ui.ServersView",1341761834619
started,bundle,org.eclipse.ant.launching,1.0.0.v20100427,"org.eclipse.ant.launching",1341761835396
started,bundle,org.eclipse.core.externaltools,1.0.1.v20100831_r361,"org.eclipse.core.externaltools",1341761835426
started,bundle,org.eclipse.ant.core,3.2.200.v20100427,"org.eclipse.ant.core",1341761835450
started,bundle,org.eclipse.ant.ui,3.5.0.v20100427,"org.eclipse.ant.ui",1341761836000
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1341761837359
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1341761840375
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1341761852344
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1341761854981
started,bundle,org.eclipse.ui.browser,3.3.0.v20100517,"org.eclipse.ui.browser",1341761861362
opened,editor,org.eclipse.ui.browser,3.3.0.v20100517,"org.eclipse.ui.browser.editor",1341761861604
activated,editor,org.eclipse.ui.browser,3.3.0.v20100517,"org.eclipse.ui.browser.editor",1341761861614
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1341761899570
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1341761904875
opened,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1341761905986
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1341761906025
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1341761910080
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1341761912197
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1341761917229
activated,editor,org.eclipse.ui.browser,3.3.0.v20100517,"org.eclipse.ui.browser.editor",1341761920299
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1341761921692
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1341761932651
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1341761940528
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1341761943371
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1341761949951
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1341761953395
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1341761967698
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1341761980893
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1341761983518
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1341761997340
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1341762000295
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1341762001392
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1341762002599
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1341762004290
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1341762006238
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1341762010354
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1341762015434
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1341762040510
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1341762043325
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1341762050514
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1341762056966
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1341762062610
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1341762065251
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1341762073633
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1341762076191
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1341762083132
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1341762105554
opened,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1341762107748
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1341762107772
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1341762149866
activated,editor,org.eclipse.ui.browser,3.3.0.v20100517,"org.eclipse.ui.browser.editor",1341762155721
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1341762160052
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1341762165755
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1341762168743
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1341762173925
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1341762203905
activated,editor,org.eclipse.ui.browser,3.3.0.v20100517,"org.eclipse.ui.browser.editor",1341762224254
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1341762224301
closed,editor,org.eclipse.ui.browser,3.3.0.v20100517,"org.eclipse.ui.browser.editor",1341762224301
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1341762242861
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1341762243685
closed,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1341762243789
stopped,bundle,org.eclipse.jst.j2ee.xdoclet.runtime,1.1.300.v201004280700,"org.eclipse.jst.j2ee.xdoclet.runtime",1341762244630
stopped,bundle,org.eclipse.jst.j2ee.ejb.annotations.xdoclet,1.2.100.v201003112036,"org.eclipse.jst.j2ee.ejb.annotations.xdoclet",1341762244631
stopped,bundle,org.eclipse.jst.server.generic.jboss,1.6.1.v200904151730,"org.eclipse.jst.server.generic.jboss",1341762244631
stopped,bundle,org.eclipse.jst.server.generic.jonas,1.5.205.v200805140145,"org.eclipse.jst.server.generic.jonas",1341762244632
stopped,bundle,org.eclipse.jst.server.generic.oc4j,1.5.206.v20090812,"org.eclipse.jst.server.generic.oc4j",1341762244633
stopped,bundle,org.eclipse.jst.server.websphere.core,1.0.302.v20080620,"org.eclipse.jst.server.websphere.core",1341762244633
stopped,bundle,org.eclipse.jst.server.generic.ui,1.0.505.v20100428,"org.eclipse.jst.server.generic.ui",1341762244634
stopped,bundle,org.eclipse.jst.server.generic.core,1.0.606.v20100512,"org.eclipse.jst.server.generic.core",1341762244634
stopped,bundle,org.eclipse.mylyn.ide.ant,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.ide.ant",1341762244652
stopped,bundle,org.eclipse.datatools.connectivity.oda.template.ui,3.2.1.v201004090942,"org.eclipse.datatools.connectivity.oda.template.ui",1341762244683
stopped,bundle,org.eclipse.pde.api.tools.ui,1.0.201.v20100820_r361,"org.eclipse.pde.api.tools.ui",1341762244683
stopped,bundle,org.eclipse.pde.ds.ui,1.0.100.v20100601,"org.eclipse.pde.ds.ui",1341762244684
stopped,bundle,org.eclipse.pde.runtime,3.4.200.v20100601,"org.eclipse.pde.runtime",1341762244685
stopped,bundle,org.eclipse.pde.ua.ui,1.0.100.v20100504,"org.eclipse.pde.ua.ui",1341762244686
stopped,bundle,org.eclipse.pde.ui.templates,3.4.200.v20100601,"org.eclipse.pde.ui.templates",1341762244688
stopped,bundle,org.eclipse.pde.ui,3.6.1.v20100810_r361,"org.eclipse.pde.ui",1341762244688
stopped,bundle,org.eclipse.ant.ui,3.5.0.v20100427,"org.eclipse.ant.ui",1341762244688
stopped,bundle,org.eclipse.ant.launching,1.0.0.v20100427,"org.eclipse.ant.launching",1341762244688
stopped,bundle,org.eclipse.compare.win32,1.0.100.I20100505-1245,"org.eclipse.compare.win32",1341762244713
