what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.jst.jsp.ui,1.1.501.v201008232032,"org.eclipse.jst.jsp.core.jspsource.source",1341769268715
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1341769272392
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1341769276368
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1341769280537
executed,command,org.eclipse.wst.server.ui,1.1.205.v20100908,"org.eclipse.wst.server.launchShortcut.run",1341769280550
opened,editor,org.eclipse.ui.browser,3.3.0.v20100517,"org.eclipse.ui.browser.editor",1341769280966
activated,editor,org.eclipse.ui.browser,3.3.0.v20100517,"org.eclipse.ui.browser.editor",1341769280989
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1341769283385
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1341769287089
activated,editor,org.eclipse.jst.jsp.ui,1.1.501.v201008232032,"org.eclipse.jst.jsp.core.jspsource.source",1341769354720
closed,editor,org.eclipse.ui.browser,3.3.0.v20100517,"org.eclipse.ui.browser.editor",1341769354720
activated,editor,org.eclipse.wst.html.ui,1.0.502.v201009010342,"org.eclipse.wst.html.core.htmlsource.source",1341769356093
closed,editor,org.eclipse.jst.jsp.ui,1.1.501.v201008232032,"org.eclipse.jst.jsp.core.jspsource.source",1341769356093
closed,editor,org.eclipse.jst.jsp.ui,1.1.501.v201008232032,"org.eclipse.jst.jsp.core.jspsource.source",1341769357589
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1341769375665
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1341769423420
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1341769605628
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1341769607661
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1341769614211
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1341769615719
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1341769629019
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1341769630759
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1341769644564
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1341769666813
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1341769680893
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1341769737980
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1341769765612
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1341769772692
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1341769773654
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1341769782843
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1341769793869
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1341769811460
opened,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1341769819074
activated,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1341769819116
activated,editor,org.eclipse.wst.html.ui,1.0.502.v201009010342,"org.eclipse.wst.html.core.htmlsource.source",1341769831746
closed,editor,org.eclipse.jdt.ui,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1341769831746
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1341769836580
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1341770052087
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1341770052196
closed,editor,org.eclipse.wst.html.ui,1.0.502.v201009010342,"org.eclipse.wst.html.core.htmlsource.source",1341770052196
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1341770080838
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1341770081914
closed,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1341770081961
